"","SubjectTag","CASEID","S00_H40"
"9871",987100,9871,63.8893152553935
"9872",987200,9872,72.6912253773344
"9873",987300,9873,68.718497983871
"9874",987400,9874,22.1987720644666
"9875",987500,9875,53.3194233687405
"9876",987600,9876,66.5664705380745
"9877",987700,9877,47.3664314516129
"9878",987800,9878,NA
"9879",987900,9879,77.698899974418
"9880",988000,9880,35.2554375316136
"9881",988100,9881,NA
"9882",988200,9882,NA
"9883",988300,9883,76.3886088709677
"9884",988400,9884,54.7127016129032
"9885",988500,9885,61.2164896307537
"9886",988600,9886,50.6787634408602
"9887",988700,9887,48.7315188172043
"9888",988800,9888,27.8779739063699
"9889",988900,9889,NA
"9890",989000,9890,72.1697791421506
"9891",989100,9891,61.3170461328558
"9892",989200,9892,55.640828856485
"9893",989300,9893,42.846422785026
"9894",989400,9894,30.1915322580645
"9895",989500,9895,71.4465725806452
"9896",989600,9896,86.5865097637929
"9897",989700,9897,80.9097782258064
"9898",989800,9898,NA
"9899",989900,9899,42.4277553763441
"9900",990000,9900,NA
"9901",990100,9901,56.4151104289247
"9902",990200,9902,21.0220005116398
"9903",990300,9903,NA
"9904",990400,9904,67.989751344086
"9905",990500,9905,33.8153436592449
"9906",990600,9906,18.3400537634409
"9907",990700,9907,NA
"9908",990800,9908,NA
"9909",990900,9909,NA
"9910",991000,9910,NA
"9911",991100,9911,NA
"9912",991200,9912,NA
"9913",991300,9913,19.2615927419355
"9914",991400,9914,16.1857358870968
"9915",991500,9915,29.5942540322581
"9916",991600,9916,49.6354566385265
"9917",991700,9917,NA
"9918",991800,9918,31.1869959677419
"9919",991900,9919,65.841647480174
"9920",992000,9920,NA
"9921",992100,9921,NA
"9922",992200,9922,45.4464057303658
"9923",992300,9923,54.4069220430108
"9924",992400,9924,NA
"9925",992500,9925,52.743668457406
"9926",992600,9926,49.2346721241579
"9927",992700,9927,45.8887768817204
"9928",992800,9928,60.0793041698644
"9929",992900,9929,65.788810483871
"9930",993000,9930,27.5012600806452
"9931",993100,9931,NA
"9932",993200,9932,NA
"9933",993300,9933,65.048052604957
"9934",993400,9934,86.4351496546431
"9935",993500,9935,NA
"9936",993600,9936,58.4663596827833
"9937",993700,9937,44.2491685853159
"9938",993800,9938,36.7817540322581
"9939",993900,9939,76.4261959580455
"9940",994000,9940,18.7950882578665
"9941",994100,9941,29.1843077956989
"9942",994200,9942,25.9167931208902
"9943",994300,9943,16.8265541059094
"9944",994400,9944,NA
"9945",994500,9945,42.92018419033
"9946",994600,9946,28.1713140615673
"9947",994700,9947,NA
"9948",994800,9948,NA
"9949",994900,9949,NA
"9950",995000,9950,64.3775201612903
"9951",995100,9951,50.8568548387097
"9952",995200,9952,53.4652217741936
"9953",995300,9953,7.10539779994884
"9954",995400,9954,NA
"9955",995500,9955,64.3901209677419
"9956",995600,9956,NA
"9957",995700,9957,66.3911290322581
"9958",995800,9958,NA
"9959",995900,9959,NA
"9960",996000,9960,NA
"9961",996100,9961,55.2288821446636
"9962",996200,9962,NA
"9963",996300,9963,33.2442876344086
"9964",996400,9964,35.5333844973139
"9965",996500,9965,71.9141689373297
"9966",996600,9966,17.6195958045536
"9967",996700,9967,12.6822716807368
"9968",996800,9968,17.0649974709155
"9969",996900,9969,42.3702116935484
"9970",997000,9970,78.2745295698925
"9971",997100,9971,30.2508008767493
"9972",997200,9972,24.0877016129032
"9973",997300,9973,NA
"9974",997400,9974,51.9657258064516
"9975",997500,9975,NA
"9976",997600,9976,9.97353830645161
"9977",997700,9977,25.9072580645161
"9978",997800,9978,NA
"9979",997900,9979,NA
"9980",998000,9980,42.7044343281066
"9981",998100,9981,61.8764389869532
"9982",998200,9982,58.3333333333333
"9983",998300,9983,33.2157258064516
"9984",998400,9984,NA
"9985",998500,9985,63.7695062675876
"9986",998600,9986,48.5773899848255
"9987",998700,9987,78.0600324038544
"9988",998800,9988,63.0007674597084
"9989",998900,9989,23.8440860215054
"9990",999000,9990,54.2785878741366
"9991",999100,9991,NA
"9992",999200,9992,54.9245331286774
"9993",999300,9993,49.5075466871323
"9994",999400,9994,NA
"9995",999500,9995,35.8366935483871
"9996",999600,9996,4.89541330645161
"9997",999700,9997,25.2814018930673
"9998",999800,9998,20.6574571501663
"9999",999900,9999,53.894858019954
"10000",1e+06,10000,NA
"10001",1000100,10001,22.0324891276541
"10002",1000200,10002,39.4410335124073
"10003",1000300,10003,NA
"10004",1000400,10004,42.2820060483871
"10005",1000500,10005,56.8376396350303
"10006",1000600,10006,84.9961627014582
"10007",1000700,10007,80.690440060698
"10008",1000800,10008,72.7551803530315
"10009",1000900,10009,68.0661962365591
"10010",1001000,10010,76.4112903225807
"10011",1001100,10011,47.2627270401637
"10012",1001200,10012,NA
"10013",1001300,10013,NA
"10014",1001400,10014,NA
"10015",1001500,10015,NA
"10016",1001600,10016,NA
"10017",1001700,10017,NA
"10018",1001800,10018,NA
"10019",1001900,10019,NA
"10020",1002000,10020,NA
"10021",1002100,10021,NA
"10022",1002200,10022,34.4192888206702
"10023",1002300,10023,47.3586595037094
"10024",1002400,10024,54.2842741935484
"10025",1002500,10025,52.8587874136608
"10026",1002600,10026,48.9188163884674
"10027",1002700,10027,48.3051931440266
"10028",1002800,10028,39.7799059139785
"10029",1002900,10029,58.9381720430108
"10030",1003000,10030,54.6471774193548
"10031",1003100,10031,63.8078792530059
"10032",1003200,10032,51.9783266129032
"10033",1003300,10033,NA
"10034",1003400,10034,NA
"10035",1003500,10035,60.5657762096774
"10036",1003600,10036,16.9919843097126
"10037",1003700,10037,28.5723286290323
"10038",1003800,10038,50.4872311827957
"10039",1003900,10039,NA
"10040",1004000,10040,76.4163306451613
"10041",1004100,10041,NA
"10042",1004200,10042,36.5549586424491
"10043",1004300,10043,36.4574932795699
"10044",1004400,10044,NA
"10045",1004500,10045,NA
"10046",1004600,10046,NA
"10047",1004700,10047,79.0291634689179
"10048",1004800,10048,9.2542849833717
"10049",1004900,10049,29.3355174731183
"10050",1005000,10050,37.3688922998209
"10051",1005100,10051,38.8398567408544
"10052",1005200,10052,74.5178091397849
"10053",1005300,10053,41.0939012584705
"10054",1005400,10054,73.8871834228703
"10055",1005500,10055,NA
"10056",1005600,10056,49.1579261533214
"10057",1005700,10057,43.6720867208672
"10058",1005800,10058,49.6891002194587
"10059",1005900,10059,NA
"10060",1006000,10060,41.7817856229215
"10061",1006100,10061,74.6639784946236
"10062",1006200,10062,48.395497311828
"10063",1006300,10063,NA
"10064",1006400,10064,NA
"10065",1006500,10065,59.1562206873028
"10066",1006600,10066,NA
"10067",1006700,10067,43.5661294448708
"10068",1006800,10068,32.7321565617805
"10069",1006900,10069,43.3864441072332
"10070",1007000,10070,41.8329496034792
"10071",1007100,10071,12.7478158602151
"10072",1007200,10072,17.8882067024815
"10073",1007300,10073,8.60005040322581
"10074",1007400,10074,11.6994287634409
"10075",1007500,10075,20.0429944360142
"10076",1007600,10076,17.7921092564492
"10077",1007700,10077,30.7018649193548
"10078",1007800,10078,52.0081862368892
"10079",1007900,10079,45.286518291123
"10080",1008000,10080,NA
"10081",1008100,10081,NA
"10082",1008200,10082,55.4967169779142
"10083",1008300,10083,NA
"10084",1008400,10084,NA
"10085",1008500,10085,65.1239251390997
"10086",1008600,10086,NA
"10087",1008700,10087,NA
"10088",1008800,10088,NA
"10089",1008900,10089,NA
"10090",1009000,10090,NA
"10091",1009100,10091,NA
"10092",1009200,10092,NA
"10093",1009300,10093,NA
"10094",1009400,10094,NA
"10095",1009500,10095,NA
"10096",1009600,10096,NA
"10097",1009700,10097,NA
"10098",1009800,10098,NA
"10099",1009900,10099,NA
"10100",1010000,10100,NA
"10101",1010100,10101,NA
"10102",1010200,10102,NA
"10103",1010300,10103,NA
"10104",1010400,10104,NA
"10105",1010500,10105,NA
"10106",1010600,10106,NA
"10107",1010700,10107,NA
"10108",1010800,10108,NA
"10109",1010900,10109,NA
"10110",1011000,10110,NA
"10111",1011100,10111,54.432123655914
"10112",1011200,10112,27.0721412125863
"10113",1011300,10113,20.4015456989247
"10114",1011400,10114,60.9942036290323
"10115",1011500,10115,42.9183467741936
"10116",1011600,10116,63.8206702481453
"10117",1011700,10117,NA
"10118",1011800,10118,NA
"10119",1011900,10119,NA
"10120",1012000,10120,NA
"10121",1012100,10121,NA
"10122",1012200,10122,NA
"10123",1012300,10123,84.4973138910207
"10124",1012400,10124,26.4667338709677
"10125",1012500,10125,43.4022177419355
"10126",1012600,10126,76.8985215053764
"10127",1012700,10127,69.4388440860215
"10128",1012800,10128,25.3983308042489
"10129",1012900,10129,30.4937324123817
"10130",1013000,10130,18.6905632772494
"10131",1013100,10131,NA
"10132",1013200,10132,59.00354071826
"10133",1013300,10133,24.2754536290323
"10134",1013400,10134,NA
"10135",1013500,10135,19.8210685483871
"10136",1013600,10136,NA
"10137",1013700,10137,79.2464717741936
"10138",1013800,10138,53.8820670248145
"10139",1013900,10139,53.4407776925045
"10140",1014000,10140,NA
"10141",1014100,10141,NA
"10142",1014200,10142,NA
"10143",1014300,10143,NA
"10144",1014400,10144,NA
"10145",1014500,10145,NA
"10146",1014600,10146,NA
"10147",1014700,10147,NA
"10148",1014800,10148,NA
"10149",1014900,10149,NA
"10150",1015000,10150,NA
"10151",1015100,10151,16.5485631448793
"10152",1015200,10152,28.260248655914
"10153",1015300,10153,68.2655410590944
"10154",1015400,10154,59.9961627014582
"10155",1015500,10155,63.8334612432847
"10156",1015600,10156,NA
"10157",1015700,10157,37.5898857526882
"10158",1015800,10158,69.7643649193548
"10159",1015900,10159,44.9731389102072
"10160",1016000,10160,29.2221102150538
"10161",1016100,10161,77.6112797167425
"10162",1016200,10162,27.6605269889997
"10163",1016300,10163,46.0189852150538
"10164",1016400,10164,50.4964717741935
"10165",1016500,10165,35.9584719024473
"10166",1016600,10166,56.200472095768
"10167",1016700,10167,30.9173387096774
"10168",1016800,10168,58.7180779569892
"10169",1016900,10169,64.4027217741936
"10170",1017000,10170,22.1603990790484
"10171",1017100,10171,54.1350531107739
"10172",1017200,10172,42.2820060483871
"10173",1017300,10173,NA
"10174",1017400,10174,28.1529803018675
"10175",1017500,10175,31.1752352150538
"10176",1017600,10176,50.9145561524687
"10177",1017700,10177,NA
"10178",1017800,10178,26.839908952959
"10179",1017900,10179,22.6976208749041
"10180",1018000,10180,9.79790227679714
"10181",1018100,10181,24.3988232284472
"10182",1018200,10182,53.7486143088599
"10183",1018300,10183,54.2491685853159
"10184",1018400,10184,20.1285282258064
"10185",1018500,10185,78.6206317204301
"10186",1018600,10186,48.0399595346485
"10187",1018700,10187,5.42977743668457
"10188",1018800,10188,34.601814516129
"10189",1018900,10189,58.2535282258064
"10190",1019000,10190,28.5723286290323
"10191",1019100,10191,17.5300588385776
"10192",1019200,10192,29.6593331627867
"10193",1019300,10193,75.8473543038283
"10194",1019400,10194,66.4566532258064
"10195",1019500,10195,67.6835507802507
"10196",1019600,10196,97.4798387096774
"10197",1019700,10197,66.3378856853819
"10198",1019800,10198,44.4405241935484
"10199",1019900,10199,36.0752688172043
"10200",1020000,10200,14.7761760242792
"10201",1020100,10201,14.357892044001
"10202",1020200,10202,44.2036290322581
"10203",1020300,10203,56.2931696085955
"10204",1020400,10204,52.2704016372474
"10205",1020500,10205,17.5428498337171
"10206",1020600,10206,NA
"10207",1020700,10207,NA
"10208",1020800,10208,NA
"10209",1020900,10209,NA
"10210",1021000,10210,NA
"10211",1021100,10211,40.4771041187004
"10212",1021200,10212,NA
"10213",1021300,10213,NA
"10214",1021400,10214,NA
"10215",1021500,10215,NA
"10216",1021600,10216,NA
"10217",1021700,10217,NA
"10218",1021800,10218,NA
"10219",1021900,10219,NA
"10220",1022000,10220,NA
"10221",1022100,10221,NA
"10222",1022200,10222,NA
"10223",1022300,10223,NA
"10224",1022400,10224,NA
"10225",1022500,10225,NA
"10226",1022600,10226,90.7730568200978
"10227",1022700,10227,NA
"10228",1022800,10228,NA
"10229",1022900,10229,49.1229838709677
"10230",1023000,10230,NA
"10231",1023100,10231,NA
"10232",1023200,10232,81.6577129700691
"10233",1023300,10233,NA
"10234",1023400,10234,26.2474798387097
"10235",1023500,10235,NA
"10236",1023600,10236,42.7475057559478
"10237",1023700,10237,49.645928174001
"10238",1023800,10238,39.9654643131236
"10239",1023900,10239,59.1733870967742
"10240",1024000,10240,NA
"10241",1024100,10241,NA
"10242",1024200,10242,NA
"10243",1024300,10243,NA
"10244",1024400,10244,NA
"10245",1024500,10245,NA
"10246",1024600,10246,NA
"10247",1024700,10247,NA
"10248",1024800,10248,NA
"10249",1024900,10249,NA
"10250",1025000,10250,NA
"10251",1025100,10251,NA
"10252",1025200,10252,NA
"10253",1025300,10253,22.3053636906285
"10254",1025400,10254,NA
"10255",1025500,10255,NA
"10256",1025600,10256,NA
"10257",1025700,10257,NA
"10258",1025800,10258,NA
"10259",1025900,10259,30.7090053763441
"10260",1026000,10260,NA
"10261",1026100,10261,NA
"10262",1026200,10262,NA
"10263",1026300,10263,NA
"10264",1026400,10264,NA
"10265",1026500,10265,NA
"10266",1026600,10266,NA
"10267",1026700,10267,NA
"10268",1026800,10268,NA
"10269",1026900,10269,NA
"10270",1027000,10270,NA
"10271",1027100,10271,NA
"10272",1027200,10272,NA
"10273",1027300,10273,NA
"10274",1027400,10274,NA
"10275",1027500,10275,NA
"10276",1027600,10276,NA
"10277",1027700,10277,NA
"10278",1027800,10278,NA
"10279",1027900,10279,NA
"10280",1028000,10280,NA
"10281",1028100,10281,NA
"10282",1028200,10282,NA
"10283",1028300,10283,NA
"10284",1028400,10284,NA
"10285",1028500,10285,NA
"10286",1028600,10286,NA
"10287",1028700,10287,NA
"10288",1028800,10288,NA
"10289",1028900,10289,NA
"10290",1029000,10290,NA
"10291",1029100,10291,NA
"10292",1029200,10292,NA
"10293",1029300,10293,NA
"10294",1029400,10294,NA
"10295",1029500,10295,NA
"10296",1029600,10296,NA
"10297",1029700,10297,NA
"10298",1029800,10298,NA
"10299",1029900,10299,NA
"10300",1030000,10300,NA
"10301",1030100,10301,NA
"10302",1030200,10302,NA
"10303",1030300,10303,8.87993519229129
"10304",1030400,10304,68.0323722812342
"10305",1030500,10305,NA
"10306",1030600,10306,37.1597782258064
"10307",1030700,10307,76.7523663341008
"10308",1030800,10308,78.2069052419355
"10309",1030900,10309,79.9521169354839
"10310",1031000,10310,71.3172043010753
"10311",1031100,10311,30.241935483871
"10312",1031200,10312,78.0698388334612
"10313",1031300,10313,92.3261088709677
"10314",1031400,10314,41.9386884966317
"10315",1031500,10315,34.7353830645161
"10316",1031600,10316,62.5935874477701
"10317",1031700,10317,NA
"10318",1031800,10318,26.2315188172043
"10319",1031900,10319,42.9821908602151
"10320",1032000,10320,NA
"10321",1032100,10321,26.0332661290323
"10322",1032200,10322,NA
"10323",1032300,10323,NA
"10324",1032400,10324,21.711189516129
"10325",1032500,10325,NA
"10326",1032600,10326,NA
"10327",1032700,10327,20.3504732668202
"10328",1032800,10328,35.3351240726529
"10329",1032900,10329,78.7669480685597
"10330",1033000,10330,16.039907904835
"10331",1033100,10331,49.5631720430108
"10332",1033200,10332,64.4279233870968
"10333",1033300,10333,17.1622983870968
"10334",1033400,10334,63.8590432335636
"10335",1033500,10335,52.3311491935484
"10336",1033600,10336,44.1928882067025
"10337",1033700,10337,17.101560501407
"10338",1033800,10338,65.9056024558711
"10339",1033900,10339,52.5390625
"10340",1034000,10340,39.4600404653515
"10341",1034100,10341,90.2973790322581
"10342",1034200,10342,NA
"10343",1034300,10343,NA
"10344",1034400,10344,NA
"10345",1034500,10345,NA
"10346",1034600,10346,NA
"10347",1034700,10347,NA
"10348",1034800,10348,NA
"10349",1034900,10349,NA
"10350",1035000,10350,NA
"10351",1035100,10351,NA
"10352",1035200,10352,NA
"10353",1035300,10353,NA
"10354",1035400,10354,NA
"10355",1035500,10355,NA
"10356",1035600,10356,NA
"10357",1035700,10357,NA
"10358",1035800,10358,21.4363504356244
"10359",1035900,10359,36.5890679628208
"10360",1036000,10360,75.3645433614735
"10361",1036100,10361,NA
"10362",1036200,10362,82.700179073932
"10363",1036300,10363,59.7403427986697
"10364",1036400,10364,NA
"10365",1036500,10365,NA
"10366",1036600,10366,NA
"10367",1036700,10367,NA
"10368",1036800,10368,60.4310565361985
"10369",1036900,10369,85.1499495967742
"10370",1037000,10370,56.783434139785
"10371",1037100,10371,20.420823740087
"10372",1037200,10372,NA
"10373",1037300,10373,50.3717237903226
"10374",1037400,10374,27.3689516129032
"10375",1037500,10375,62.3245501833376
"10376",1037600,10376,38.9102072141213
"10377",1037700,10377,75.0126008064516
"10378",1037800,10378,84.1229838709677
"10379",1037900,10379,63.871834228703
"10380",1038000,10380,NA
"10381",1038100,10381,73.7320856516608
"10382",1038200,10382,79.8925556408289
"10383",1038300,10383,2.06653225806452
"10384",1038400,10384,48.9352318548387
"10385",1038500,10385,NA
"10386",1038600,10386,63.8846252238424
"10387",1038700,10387,NA
"10388",1038800,10388,NA
"10389",1038900,10389,40.0823252688172
"10390",1039000,10390,78.4106182795699
"10391",1039100,10391,49.9488360194423
"10392",1039200,10392,25.7182459677419
"10393",1039300,10393,NA
"10394",1039400,10394,NA
"10395",1039500,10395,NA
"10396",1039600,10396,NA
"10397",1039700,10397,34.7987550098064
"10398",1039800,10398,NA
"10399",1039900,10399,NA
"10400",1040000,10400,NA
"10401",1040100,10401,NA
"10402",1040200,10402,NA
"10403",1040300,10403,NA
"10404",1040400,10404,NA
"10405",1040500,10405,NA
"10406",1040600,10406,87.3180076628352
"10407",1040700,10407,NA
"10408",1040800,10408,NA
"10409",1040900,10409,NA
"10410",1041000,10410,42.3701713993349
"10411",1041100,10411,NA
"10412",1041200,10412,8.42287029930929
"10413",1041300,10413,NA
"10414",1041400,10414,NA
"10415",1041500,10415,NA
"10416",1041600,10416,NA
"10417",1041700,10417,NA
"10418",1041800,10418,NA
"10419",1041900,10419,NA
"10420",1042000,10420,NA
"10421",1042100,10421,50.6993447580645
"10422",1042200,10422,36.7602427921093
"10423",1042300,10423,53.5660282258064
"10424",1042400,10424,6.06728830645161
"10425",1042500,10425,42.6609533555044
"10426",1042600,10426,84.4821068548387
"10427",1042700,10427,40.3619851624456
"10428",1042800,10428,35.0528694465763
"10429",1042900,10429,63.7886927602967
"10430",1043000,10430,65.161861406171
"10431",1043100,10431,35.3074596774194
"10432",1043200,10432,24.2964952673318
"10433",1043300,10433,25.87064040249
"10434",1043400,10434,2.24481964696853
"10435",1043500,10435,16.7154352596928
"10436",1043600,10436,71.2245246013473
"10437",1043700,10437,NA
"10438",1043800,10438,77.4193548387097
"10439",1043900,10439,21.6489630753667
"10440",1044000,10440,68.8302678283317
"10441",1044100,10441,NA
"10442",1044200,10442,NA
"10443",1044300,10443,26.9916540212443
"10444",1044400,10444,60.2066532258064
"10445",1044500,10445,36.2299780812679
"10446",1044600,10446,NA
"10447",1044700,10447,NA
"10448",1044800,10448,43.1073588709677
"10449",1044900,10449,74.9747983870968
"10450",1045000,10450,80.9073079218897
"10451",1045100,10451,39.492197492965
"10452",1045200,10452,35.6401209677419
"10453",1045300,10453,16.9732862903226
"10454",1045400,10454,71.1052099140111
"10455",1045500,10455,38.8334612432847
"10456",1045600,10456,NA
"10457",1045700,10457,NA
"10458",1045800,10458,NA
"10459",1045900,10459,NA
"10460",1046000,10460,NA
"10461",1046100,10461,NA
"10462",1046200,10462,NA
"10463",1046300,10463,NA
"10464",1046400,10464,NA
"10465",1046500,10465,NA
"10466",1046600,10466,NA
"10467",1046700,10467,NA
"10468",1046800,10468,85.642107955999
"10469",1046900,10469,67.4682356954038
"10470",1047000,10470,51.5675403225806
"10471",1047100,10471,NA
"10472",1047200,10472,29.1570734203121
"10473",1047300,10473,NA
"10474",1047400,10474,NA
"10475",1047500,10475,NA
"10476",1047600,10476,NA
"10477",1047700,10477,NA
"10478",1047800,10478,8.58744959677419
"10479",1047900,10479,36.7124495967742
"10480",1048000,10480,NA
"10481",1048100,10481,61.2903225806452
"10482",1048200,10482,9.6800708143652
"10483",1048300,10483,NA
"10484",1048400,10484,NA
"10485",1048500,10485,NA
"10486",1048600,10486,22.4126344086022
"10487",1048700,10487,43.6176915322581
"10488",1048800,10488,56.9519058582758
"10489",1048900,10489,NA
"10490",1049000,10490,29.2146328984395
"10491",1049100,10491,62.0715725806452
"10492",1049200,10492,59.9961627014582
"10493",1049300,10493,22.4456246838644
"10494",1049400,10494,NA
"10495",1049500,10495,NA
"10496",1049600,10496,NA
"10497",1049700,10497,NA
"10498",1049800,10498,NA
"10499",1049900,10499,21.4952673317984
"10500",1050000,10500,25.7308467741936
"10501",1050100,10501,82.0942540322581
"10502",1050200,10502,NA
"10503",1050300,10503,43.3350134408602
"10504",1050400,10504,NA
"10505",1050500,10505,65.9910454985479
"10506",1050600,10506,17.8361899889145
"10507",1050700,10507,53.1593757994372
"10508",1050800,10508,NA
"10509",1050900,10509,47.8575083141468
"10510",1051000,10510,15.7728299451436
"10511",1051100,10511,34.66198773798
"10512",1051200,10512,59.4525454080328
"10513",1051300,10513,NA
"10514",1051400,10514,56.2563004032258
"10515",1051500,10515,NA
"10516",1051600,10516,22.3454301075269
"10517",1051700,10517,NA
"10518",1051800,10518,NA
"10519",1051900,10519,22.3168682795699
"10520",1052000,10520,15.214035985333
"10521",1052100,10521,21.230920098917
"10522",1052200,10522,15.8736559139785
"10523",1052300,10523,41.5835251982604
"10524",1052400,10524,29.3352946192547
"10525",1052500,10525,27.7500639549757
"10526",1052600,10526,64.4657258064516
"10527",1052700,10527,54.8450100806452
"10528",1052800,10528,8.79380915835252
"10529",1052900,10529,34.2606804809414
"10530",1053000,10530,36.7817540322581
"10531",1053100,10531,48.8296239447429
"10532",1053200,10532,40.1108870967742
"10533",1053300,10533,NA
"10534",1053400,10534,NA
"10535",1053500,10535,23.7720644666155
"10536",1053600,10536,23.1221547799697
"10537",1053700,10537,38.1491430033257
"10538",1053800,10538,10.0345356868764
"10539",1053900,10539,NA
"10540",1054000,10540,17.4962197580645
"10541",1054100,10541,48.9883662114315
"10542",1054200,10542,52.1297006907137
"10543",1054300,10543,63.4305448963929
"10544",1054400,10544,63.9102072141213
"10545",1054500,10545,52.8162802419355
"10546",1054600,10546,6.56297420333839
"10547",1054700,10547,10.5094385285576
"10548",1054800,10548,57.976310483871
"10549",1054900,10549,42.6579687899719
"10550",1055000,10550,72.1585181451613
"10551",1055100,10551,67.9073931951906
"10552",1055200,10552,64.4909274193548
"10553",1055300,10553,65.3308604076064
"10554",1055400,10554,76.8269804724141
"10555",1055500,10555,22.8641633064516
"10556",1055600,10556,NA
"10557",1055700,10557,NA
"10558",1055800,10558,NA
"10559",1055900,10559,NA
"10560",1056000,10560,NA
"10561",1056100,10561,79.6751087234587
"10562",1056200,10562,NA
"10563",1056300,10563,NA
"10564",1056400,10564,NA
"10565",1056500,10565,36.7489919354839
"10566",1056600,10566,49.4947556919928
"10567",1056700,10567,46.0748487903226
"10568",1056800,10568,NA
"10569",1056900,10569,NA
"10570",1057000,10570,NA
"10571",1057100,10571,NA
"10572",1057200,10572,84.1607862903226
"10573",1057300,10573,28.8876097893749
"10574",1057400,10574,52.0422357106727
"10575",1057500,10575,NA
"10576",1057600,10576,NA
"10577",1057700,10577,NA
"10578",1057800,10578,NA
"10579",1057900,10579,38.8188844086022
"10580",1058000,10580,59.7227822580645
"10581",1058100,10581,62.0841733870968
"10582",1058200,10582,50.2630247850278
"10583",1058300,10583,63.9357892044001
"10584",1058400,10584,52.7595766129032
"10585",1058500,10585,NA
"10586",1058600,10586,23.8360194423126
"10587",1058700,10587,NA
"10588",1058800,10588,NA
"10589",1058900,10589,NA
"10590",1059000,10590,53.8458258719195
"10591",1059100,10591,NA
"10592",1059200,10592,NA
"10593",1059300,10593,NA
"10594",1059400,10594,NA
"10595",1059500,10595,NA
"10596",1059600,10596,NA
"10597",1059700,10597,NA
"10598",1059800,10598,NA
"10599",1059900,10599,NA
"10600",1060000,10600,35.9408602150538
"10601",1060100,10601,23.7528779739064
"10602",1060200,10602,NA
"10603",1060300,10603,NA
"10604",1060400,10604,NA
"10605",1060500,10605,NA
"10606",1060600,10606,54.5035282258065
"10607",1060700,10607,NA
"10608",1060800,10608,52.6669224865695
"10609",1060900,10609,NA
"10610",1061000,10610,NA
"10611",1061100,10611,NA
"10612",1061200,10612,NA
"10613",1061300,10613,NA
"10614",1061400,10614,NA
"10615",1061500,10615,NA
"10616",1061600,10616,NA
"10617",1061700,10617,NA
"10618",1061800,10618,NA
"10619",1061900,10619,NA
"10620",1062000,10620,NA
"10621",1062100,10621,NA
"10622",1062200,10622,NA
"10623",1062300,10623,NA
"10624",1062400,10624,NA
"10625",1062500,10625,NA
"10626",1062600,10626,NA
"10627",1062700,10627,NA
"10628",1062800,10628,NA
"10629",1062900,10629,NA
"10630",1063000,10630,NA
"10631",1063100,10631,57.7293346774194
"10632",1063200,10632,74.7950268817204
"10633",1063300,10633,NA
"10634",1063400,10634,49.2252920610557
"10635",1063500,10635,NA
"10636",1063600,10636,NA
"10637",1063700,10637,NA
"10638",1063800,10638,NA
"10639",1063900,10639,NA
"10640",1064000,10640,NA
"10641",1064100,10641,NA
"10642",1064200,10642,NA
"10643",1064300,10643,NA
"10644",1064400,10644,NA
"10645",1064500,10645,NA
"10646",1064600,10646,NA
"10647",1064700,10647,NA
"10648",1064800,10648,NA
"10649",1064900,10649,NA
"10650",1065000,10650,NA
"10651",1065100,10651,NA
"10652",1065200,10652,NA
"10653",1065300,10653,NA
"10654",1065400,10654,NA
"10655",1065500,10655,NA
"10656",1065600,10656,NA
"10657",1065700,10657,NA
"10658",1065800,10658,NA
"10659",1065900,10659,NA
"10660",1066000,10660,NA
"10661",1066100,10661,74.5682123655914
"10662",1066200,10662,32.8059179670845
"10663",1066300,10663,NA
"10664",1066400,10664,40.1607401722521
"10665",1066500,10665,NA
"10666",1066600,10666,30.1461693548387
"10667",1066700,10667,NA
"10668",1066800,10668,44.4825268817204
"10669",1066900,10669,NA
"10670",1067000,10670,NA
"10671",1067100,10671,NA
"10672",1067200,10672,NA
"10673",1067300,10673,NA
"10674",1067400,10674,NA
"10675",1067500,10675,NA
"10676",1067600,10676,NA
"10677",1067700,10677,NA
"10678",1067800,10678,NA
"10679",1067900,10679,NA
"10680",1068000,10680,NA
"10681",1068100,10681,NA
"10682",1068200,10682,NA
"10683",1068300,10683,NA
"10684",1068400,10684,NA
"10685",1068500,10685,NA
"10686",1068600,10686,NA
"10687",1068700,10687,NA
"10688",1068800,10688,NA
"10689",1068900,10689,NA
"10690",1069000,10690,NA
"10691",1069100,10691,NA
"10692",1069200,10692,NA
"10693",1069300,10693,NA
"10694",1069400,10694,NA
"10695",1069500,10695,NA
"10696",1069600,10696,NA
"10697",1069700,10697,NA
"10698",1069800,10698,NA
"10699",1069900,10699,NA
"10700",1070000,10700,NA
"10701",1070100,10701,NA
"10702",1070200,10702,NA
"10703",1070300,10703,NA
"10704",1070400,10704,35.7577284946237
"10705",1070500,10705,NA
"10706",1070600,10706,64.4233687405159
"10707",1070700,10707,59.6431312356101
"10708",1070800,10708,NA
"10709",1070900,10709,NA
"10710",1071000,10710,NA
"10711",1071100,10711,NA
"10712",1071200,10712,NA
"10713",1071300,10713,NA
"10714",1071400,10714,NA
"10715",1071500,10715,NA
"10716",1071600,10716,NA
"10717",1071700,10717,NA
"10718",1071800,10718,67.7444556451613
"10719",1071900,10719,NA
"10720",1072000,10720,NA
"10721",1072100,10721,NA
"10722",1072200,10722,36.2827620967742
"10723",1072300,10723,NA
"10724",1072400,10724,NA
"10725",1072500,10725,48.0661962365591
"10726",1072600,10726,NA
"10727",1072700,10727,39.0155197407692
"10728",1072800,10728,71.9045791762599
"10729",1072900,10729,NA
"10730",1073000,10730,NA
